date_info,name,title,content,rating
Reviewed in India on 17 November 2020,Disha Ranjan,Worst,Worst..it stopped working in less than 2months...total money wastage.. do not buy this instead of it go for another product,1.0 out of 5 stars
Reviewed in India on 15 August 2020,Ankit Raj,Good,Product is good but sound quality could be improved. bass is little low. no idea about noise cancellation,5.0 out of 5 stars
Reviewed in India on 10 November 2020,Mohd Uzair Khan,not recommended.,Not that good. It has some issue with the connection. design is not comfy at all.,2.0 out of 5 stars
Reviewed in India on 25 September 2019,Amazon Customer,Go For It,Bass is good..not best. Sound quality is also good. Design And Fit is excellent,4.0 out of 5 stars
Reviewed in India on 20 December 2020,Jeevan,Good but not bad,Good for the rate . Too much expectation might not meet ur requirements . But overall a good product in this price range.,3.0 out of 5 stars
Reviewed in India on 14 July 2020,Ankur Singh Bhadauria,Best earphone at this price,"writing this after using one month in phone and laptop, best earphones at this price. working perfect since received",5.0 out of 5 stars
Reviewed in India on 22 October 2020,Avinash Sharma,Amazing product,"Sound quality top notch, attractive design and 1 year warranty",5.0 out of 5 stars
Reviewed in India on 12 October 2020,Piyush Pani,Good product,"Budget friendly. Good quality sound. No volume button, only one function button.",4.0 out of 5 stars
Reviewed in India on 18 December 2020,Pallav acharya,Battery life is very t,"It's a good product and the sound quality is not that much good but it's ok, and the battery life is very great,. Satisfied with the product 🔥🔥",5.0 out of 5 stars
Reviewed in India on 16 October 2020,Rashid Ali,Jabardast Bass,This is best quality audio device and getting value for money 💰. Nice audio and Jabardast Base.,5.0 out of 5 stars
Reviewed in India on 3 October 2019,Rony,best earphone,"best earphone, bass, sound quality and clarity is awesome",5.0 out of 5 stars
Reviewed in India on 2 January 2021,Parag chintanwar,Worth it,Best products,5.0 out of 5 stars
Reviewed in India on 23 June 2020,M.R.J. Kiran,Super,Super cristal clear sound balanced bass and good sound experience.,5.0 out of 5 stars
Reviewed in India on 15 February 2021,Amit verma,Probably one of the best at this price,"I would like to say at this price range the product is quite good, I am happy with overall performance.",4.0 out of 5 stars
Reviewed in India on 17 September 2020,Hassan,Great deal & Superb quality !!,Brought 3 ear phones on amazon deal @ 350each.. Fast delivery and good packaging.Boult X1 is simply superb and it fullfils my requirement.!!,5.0 out of 5 stars
Reviewed in India on 30 October 2020,J error,Niclei,It's Nicely with you guys are awesome new album of questions💭❓ quite a bit like a bit like what,3.0 out of 5 stars
Reviewed in India on 16 January 2021,Nidhi banoriya,Good to buy earphones,"Crystal clear sound with near zero background noise. Very well fits in ears preventing fall off, I would certainly recommend this product.",5.0 out of 5 stars
Reviewed in India on 14 December 2020,Arun M,Good sound quality,Product quality is very good for rough use. Bass sound is very excellent to hear. Thank you Boat and Amozan for product delivered quickly.,4.0 out of 5 stars
Reviewed in India on 24 December 2020,Hritik Choudhary,Highly satisfied,I am really satisfied with the sound quality of the product. And the design of the product is very sleek and the performance is also good,5.0 out of 5 stars
Reviewed in India on 27 October 2020,VIKRAM SINGH,You can purchase it...,Sound quality is okay. Bass is Okay. Mic is okay. Within 400 Price range this is good product.,3.0 out of 5 stars
Reviewed in India on 18 January 2021,Tejas,Reliable,"Approximately 4 months of usage without any problems, is really commendable, especially at this price! Good job!",5.0 out of 5 stars
Reviewed in India on 8 January 2021,Vivian Richard,This itself worth rather than Bluetooth hear buds.,"""sound quality"", ""noise cancellation"" and ""bass quality"" were cool and value for the money from ur bank balance.",5.0 out of 5 stars
Reviewed in India on 13 February 2020,Dharam,Must try.,I have been using these earphones and they are just awesome .,5.0 out of 5 stars
Reviewed in India on 25 February 2021,RAVI KUMAR,Sound quality is superb,1st of all sound quality is superb. I will give 5out of 5 in sound quality,5.0 out of 5 stars
Reviewed in India on 18 March 2020,Syndrome ,"Best in the budget, just go for it.","Best thing about this earphones is sound and build quality, sound is warm and clear, bass is also super awesome, fits perfectly in ears. I'm totally satisfied with this.",5.0 out of 5 stars
Reviewed in India on 11 November 2020,Subhajit ,"Very bad product, noisy sound quality",Very bad product ☹️,1.0 out of 5 stars
Reviewed in India on 3 September 2020,Amazon Customer,Very nice product.,Excellent product. Happy to bhave it n use it to record video for YouTube.,5.0 out of 5 stars
Reviewed in India on 26 October 2020,Rishi Agarwal,Got it at a bargain deal,Amazing noise cancelling product with a loud and clear sound. You can hear all the details in the audio very clearly and not miss a thing.,4.0 out of 5 stars
Reviewed in India on 26 March 2021,shunmugaram,Nice,Good to use and comfortable.. Good Bass.,5.0 out of 5 stars
Reviewed in India on 30 December 2020,Chayan Gupta,Best earphones in this price,The sound quality is soo good the base is medium and noise cancellation is ok but in this you are getting a good earphones,5.0 out of 5 stars
Reviewed in India on 5 August 2020,Hari Singh Meena,Simply Superb earphone at this price...!!!!!,Awesome HD sound quality with perfect Bass... Nice design and perfect fitting...loved it,5.0 out of 5 stars
Reviewed in India on 30 April 2020,Amazon Customer,Extremely amazing,"Extremely amazing..superb noise cancellation with deep bass..!!,I'm writing this review after using it from 2 months..",4.0 out of 5 stars
Reviewed in India on 8 November 2020,B Ram Kumar Anand,Good Peoduct,Good stuff one can buy,5.0 out of 5 stars
Reviewed in India on 10 December 2020,Abhyudaya Singh Tak,Good built and sound we quality for the price!,I liked tye overall built and sound quality offered for this price.,4.0 out of 5 stars
Reviewed in India on 25 September 2020,Afreen Siddiqui,Amazin!,Best in this price,5.0 out of 5 stars
Reviewed in India on 7 October 2019,srinivasa Rao,Happy to buy,What a nice product. Sure to go to buy without any doubt thanks for amazon presenting like this product,5.0 out of 5 stars
Reviewed in India on 21 March 2021,Garima Bhaskar,Stopped working after just 3 months,Right side stopped working in less than 4 months.,1.0 out of 5 stars
Reviewed in India on 18 December 2020,Harshwardhan Gaikwad,"Superb product , worth the money","Nice Sound Quality , noise cancellation is ok but worth the price . Nice packing, also got extra ear buds and ear clips . Overall a nice product",4.0 out of 5 stars
Reviewed in India on 3 November 2020,Amit Shiraskar,Zabardast!!!,"I liked the sound quality of metal chamber, full of bass and treble, fits nicely in the ear. Wire could have been a lil bit better.",4.0 out of 5 stars
Reviewed in India on 4 August 2020,Nitin ,"Excellent bass🔥,great if you are looking for a all round music experience.",Sound quality is really awesome in this proce segment.. Great bass🔥. Nice audio quality while taking calls.. Deeply satisfied with the product,5.0 out of 5 stars
Reviewed in India on 24 September 2020,mohsin,Mic not working just after 3 months,"Its been only 3 months now and the mic has gone faulty , terrible expereince in the beginning it looked good , but now i think it was wrong choice.",2.0 out of 5 stars
Reviewed in India on 29 August 2019,Abhii,Durable...,Sound quality not up to mark ... little bit on treble side.. but ok for d price.,3.0 out of 5 stars
Reviewed in India on 8 February 2021,Rohit Rajpoot,Best in class. Price range (200-500),Highly recommend. Bass is good and overall sound quality is better considering that i got it in 349 rs.,5.0 out of 5 stars
Reviewed in India on 12 August 2020,Utkarsh Bhimrao borkar,Not good product,Low bass. No any noise cancellation. Sound quality is not good as per price. One side stop working in one month.....,1.0 out of 5 stars
Reviewed in India on 23 January 2021,Imranhussain,Bad service,Product is nice but stopped working 4 months and when I asked the customer service they said someone will pick it up and nobody came,2.0 out of 5 stars
Reviewed in India on 7 September 2020,Gauravv Kummar,Superb Quality Product,"Sound quality is superb, Comfortable and Bass is class apart.",5.0 out of 5 stars
Reviewed in India on 29 December 2020,Debasish Nath,Value for money.,Using this earphone for last couple of days. The earphone is superb as per the cost. Bass is very good. Overally value for money product.,5.0 out of 5 stars
Reviewed in India on 1 March 2021,Kindle Customer,"Best buy in low price, I suggest this","It's been 2 months since i bought this, and the only trouble I could prolly face is, NOTHING. Sound quality is good to the price you put.",4.0 out of 5 stars
Reviewed in India on 11 September 2020,Ashok shakya,Nice sound,Very nice,5.0 out of 5 stars
Reviewed in India on 10 November 2020,Siddhi Golatkar,Good to buy,Good headphones,4.0 out of 5 stars
Reviewed in India on 12 January 2021,Ritesh Roy,Good sound at low price !,The earphone has a good 'metallic' sound and the treble and bass is well-balanced. It is a good product to go for at this range.,5.0 out of 5 stars
Reviewed in India on 27 January 2021,Shikhar Singh,V good products,"It's a very good productat this price, sound quality is so good, worth of money, I absolutely like it and it's so comfortable for my ears",5.0 out of 5 stars
Reviewed in India on 10 December 2020,Ankur,Best budget earphone,Quality is excellent even after 4 months of use. Sound quality is good,5.0 out of 5 stars
Reviewed in India on 31 December 2020,Karipe k.,Worth every penny,"Good product for the price , go for it comees with 1 year warranty if registerd.",5.0 out of 5 stars
Reviewed in India on 8 September 2020,Naresh Burchunde,Great product least price.,Amazing product at affordable price.,4.0 out of 5 stars
Reviewed in India on 22 September 2020,Shiv Jaiswal,It's paining,"Sound quality is average.. Bass is good.. But if you use more than half an hour, you ear will get pain.",2.0 out of 5 stars
Reviewed in India on 13 August 2019,karthikbujam,Must Buy,"great earphones under this price, build quality is superb",4.0 out of 5 stars
Reviewed in India on 26 September 2020,Abhay a.,Good product,Sound quality is awesome.. Noise cancellation is good at price range but not best.. Bass quality is also medium.,5.0 out of 5 stars
Reviewed in India on 31 July 2020,SID,Nice product in this price,This product was very comparable to the boat and I didn't felt a a very distinctive feature it's almost similar a little bit better maybe overall it's the best in this price,5.0 out of 5 stars
Reviewed in India on 15 August 2019,Edwin,Less Bass,"The sound quality is very good, I just gave 4star only because the bass is not what was expected, it's called Bass buds but the bass is less",4.0 out of 5 stars
Reviewed in India on 4 July 2020,Debasish mohapatra,Not Recommended for Bass Lover...,Loud Sound but no clear bass. It's like a cheap product...,3.0 out of 5 stars
Reviewed in India on 12 January 2021,Chytanya Akula,Value for money,Clear fitting in ears. Clear sound. Passive noice cancellation. Bass quality is 👌👌💥. Overall a decent product,4.0 out of 5 stars
Reviewed in India on 6 February 2021,Arun,Good quality product,I think it's trebble is awesome but in case of bass it is a bit low but no totally null,4.0 out of 5 stars
Reviewed in India on 26 September 2020,M.Ammaruddin,I like it,Built quality is best for this price point. Sound quality has reached my expectations. The only only thing they have to work on it is the comfort.,5.0 out of 5 stars
Reviewed in India on 28 September 2020,kolanji,Good sound,"Superb,good sound and continuosly hear the song ear is pain cause of earphone head",4.0 out of 5 stars
Reviewed in India on 27 March 2021,Ram Alla,Go for it,Sound quality is good,4.0 out of 5 stars
Reviewed in India on 16 October 2020,Sarvesh Badhe,Excellent product recommended,"Excellent product,one of the best when it comes to headphones excellent noise cancellation feature,super bass makes it the best in the business",5.0 out of 5 stars
Reviewed in India on 5 July 2020,Mitesh,Boult Audio BassBuds X1 Earphones is best Audio experience.,Awesome this product. Sound experience is very very nice. Bass quality is good and voice very clear,5.0 out of 5 stars
Reviewed in India on 2 November 2020,Swati Kadvadkar,Good Product,Product is not really very good as till date not a single issue. Good sound quality and call volume is also good. In short happy with the product.,4.0 out of 5 stars
Reviewed in India on 16 October 2020,Shweta malu,Quality of Boult Earphone,Its very fantastic. I love the quality of sound. I love the colour of this earphones.thanks for giving a wonderful earphones in very less price.,5.0 out of 5 stars
Reviewed in India on 3 January 2021,RK Pillai,Good product,So far good,5.0 out of 5 stars
Reviewed in India on 20 February 2021,jagdish bal,Best Quality Earphone in its Price,Sound Quality - 4.9999/5.0000. Bass Quality - 4.99987/5.00000. Noise Cancellation - 3.9999/5.0,5.0 out of 5 stars
Reviewed in India on 1 December 2020,Aman kumar,Nice🔥,Sound quality is really good .. Fits really well u cam also remove the holder. Value for money,4.0 out of 5 stars
Reviewed in India on 18 February 2021,surya,Hd clear sound..Mike work properly,"Great earphones.its very hd and clear sound, voice cancelling okk, black and red combination looking nice.best earphones in this budget.",4.0 out of 5 stars
Reviewed in India on 23 February 2021,Abhay ramani,It's a great earphone,Sound quality is too good at this price range.bass is nice treble is good and the best thing. Is sound is clear when at loud volume also,5.0 out of 5 stars
Reviewed in India on 8 December 2020,Varshitha Rapolu,Gri8 product,This had been an great experience to be a part of boult family. The earphones are of a great quality and bass is the main point,5.0 out of 5 stars
Reviewed in India on 16 September 2020,abhishektilve98,Worth for money,I loved it.... It's sound quality is good .... The quality of the wire is also good..... I think it is the best in this price range.....,5.0 out of 5 stars
Reviewed in India on 24 December 2020,Ajith M,The best earphone,The best earphone I have ever used.. Feels like listening to a music in a high quality headphone and it is comfort with perfect fit.,5.0 out of 5 stars
Reviewed in India on 7 October 2020,Suresh RC,Excellent,Both sound quality and noise cancellation are simply awesome..and bass quality is excellent as well. And it is a good product under 400,5.0 out of 5 stars
Reviewed in India on 24 December 2020,K.Pravin,Good,The product is so good..A great buy..Using it for past 2 months..And it is working perfectly..,5.0 out of 5 stars
Reviewed in India on 16 November 2020,Roshan prajapati,quality,"""sound quality"", ""noise cancellation"" and ""bass quality"".. its soo osm it made my day i get addicted to it",5.0 out of 5 stars
Reviewed in India on 23 March 2021,Vamsi,nice,"it is not comfortable in ears,its for short time hearing only,for long term it will have discomfort in the ear",4.0 out of 5 stars
Reviewed in India on 14 November 2020,Abhishek dey,Budget product,"I but this product at Rs 329 on offer, In this price it's very good quality product. I recommend this product.",4.0 out of 5 stars
Reviewed in India on 23 February 2021,Rahul S.,"Best Quality Earphone, Totally Recommend","Best Budget Earphone. Good Build Quality, With Nice Bass. Sound Quality is also excellent. Thank Boult for making this product.",5.0 out of 5 stars
Reviewed in India on 18 January 2021,Prakash,Low bass and low cancellation,Noise cancellation: During traffic time..enter the outside noise.... Bass: low... compare to boat 252 low.. boat is best..,4.0 out of 5 stars
Reviewed in India on 24 December 2020,Amazon Customer,best in budget,i like the earphones they are comfortable nice sounding all mids and lows and highs are clear best earphoes in this price range,5.0 out of 5 stars
Reviewed in India on 4 November 2020,shajahan pathan,Boult is fantastic,"I am just loving the earphones . I have bought it one week back and loved the quality. Bass quality backup is so good,Loved it.",5.0 out of 5 stars
Reviewed in India on 19 February 2021,Darshan Shinde,Best quality in lowest price,One of the best earphone woth good sound quality and noise cancellation function. Come under Rs 500/- and is worth every penny.,4.0 out of 5 stars
Reviewed in India on 17 October 2020,Aditya P Bhavar,Value For Money,Value For money .. Base is very good.. hope some More good products from Boult,5.0 out of 5 stars
Reviewed in India on 26 February 2021,Ash munde,It very good for low price,Value for money very comfortable in ear with best sound quality and nose cancel,5.0 out of 5 stars
Reviewed in India on 24 March 2021,Laxman,Good,Very clear song sound but when i speaking to other on call i can listening clear sound,5.0 out of 5 stars
Reviewed in India on 3 October 2020,Government account,Good product,Sound quality is good but bass is not much built quality is also very good at this price this is a very good product you can go for it.,4.0 out of 5 stars
Reviewed in India on 11 December 2020,Mayank,Great earphones,"I just purchased this earphones, and really happy with my decision . At this rate this earphones are the best. Highly recommend 👍✌️",5.0 out of 5 stars
Reviewed in India on 23 August 2020,karan,Value for money product,Good for WFH and Music too.. GOOD quality Audio. BASS also good.. Earpiece feels little bulky as compared to other earphones,4.0 out of 5 stars
Reviewed in India on 18 June 2020,maria francis,Waste of money,Its painting when we use this for long time..its just up to the mark. Should go for boat headphones instead of this. Bass s ok but not good. Just up to the mark,4.0 out of 5 stars
Reviewed in India on 4 March 2021,TARUN B.,Working as expected,Decent audio quality. Good in this price range.,4.0 out of 5 stars
Reviewed in India on 18 August 2020,KK SHAHEED,Good,Reach my expectation. Very nice earphone with digital sound effect.,5.0 out of 5 stars
Reviewed in India on 5 October 2020,Somnath Dey,Good Sound Quality,"Purchased the product & found excellent sound quality. The quality of the Wire is poor, other than everything is Ok.",4.0 out of 5 stars
Reviewed in India on 17 August 2020,Amazon Customer,Excellent product,"Sound quality is superb and nice noise cancellation, when attending call on earphone voice is very clear. And bass quality is excellent when listening music.",5.0 out of 5 stars
Reviewed in India on 11 March 2021,Hemanth,Worthless,Worst quality and 2asye of money please don't buy it after using 30 days they completely stop working,1.0 out of 5 stars
Reviewed in India on 4 December 2020,Sreenath,Excellent BASS but Poor SOUND,"The bass quality was excellent but the audio was not clear enough and noise cancellation is also poor , only recommend for bass lover's",3.0 out of 5 stars
Reviewed in India on 29 January 2021,Sunil,Totally worthy to buy it.,"Reasons to Buy :. Impressive, comfortable fit.. Detailed and dynamic sound.. Its really a good product in this price range.",5.0 out of 5 stars
Reviewed in India on 29 December 2020,Anurag mahalle,It's awesome & rock product,It's a valuable product it's sound quality is best bass are soft & light it's buds are comfertable for ears alover it is a best product,4.0 out of 5 stars
Reviewed in India on 12 December 2020,Rounak Vishwakarma,Decently good product,"Sound quality is really good at this price tag. Wire quality is also decent, looks durable.. Best part is it has yearlong warranty.",4.0 out of 5 stars
Reviewed in India on 25 February 2021,RAJAT RAWAT,Best affordable earphones,"This is my first time experience with Boult earphones.l, and I'm fully satisfied with the earphones sound. Quality and the bass as well",5.0 out of 5 stars
Reviewed in India on 27 November 2020,Kumar Shubham,Don't buy. Anything else is better. Literally,The worst product I could have ordered. The thing stopped working within a month and a half of purchase. Literally nothing more to add.,1.0 out of 5 stars
Reviewed in India on 26 March 2021,Gautam K,Above average,Above average,4.0 out of 5 stars
Reviewed in India on 10 September 2020,Shubhajit,good in this range,"Disliked: Audio is Lagging too too much, not able to use with any device!. disappointed!!!!",1.0 out of 5 stars
Reviewed in India on 15 October 2020,Kulwinder singh,Good product nice one everything good ..... Go for it,Nice one good quality and have a good base quality noice cencellation is not the next lvl but adequate .. base is quite good,5.0 out of 5 stars
Reviewed in India on 30 January 2021,santhosh priyan,Worthy product for this price! Genuine quality.,The product has good built quality and nice audio quality for this price. Really worth of it!,5.0 out of 5 stars
Reviewed in India on 28 September 2020,M B Agrawal,Really conformable with good sound,"The sound quality of these earphones are really good at 350 rs. And it is ear friendly also, many attachments comes for ear pods for adjustment.",5.0 out of 5 stars
Reviewed in India on 14 March 2021,Muralichikkam,Know about stay and connected,"That it is just going off when it was not played any song (also it is connected) except it sound , base is pro level. 👌👌",4.0 out of 5 stars
Reviewed in India on 25 August 2020,Eswar,Great audio,"Such a great audio. Dmwith comfortable eartips. Bass 5/5. Mids, higs, vcules4/5. For 350rs blindly go for it",5.0 out of 5 stars
Reviewed in India on 14 March 2021,SV,Worth the Price,No damages on the hardware till date and does the job very well for its price.,4.0 out of 5 stars
Reviewed in India on 4 March 2021,Arjun,Quite good,Apt for the price. But it would be even better if it was made in India.,4.0 out of 5 stars
Reviewed in India on 29 October 2020,Amazon Customer,"Good, Best earphones in this budget",All the features of this earphone is same ast they mentioned. It is worth to buy as no other good earphone has lot of bass in this price range.,5.0 out of 5 stars
Reviewed in India on 31 August 2020,Gazala Yelukar,Very bad product don't buy,Very bad products within 2 days break the call recieve button sound also eratating. Don't buy I made mistake to buy this product go for boat product,1.0 out of 5 stars
Reviewed in India on 2 October 2020,Partha Pratim Baruah,Worst product,Worst product that I've ever used... It stopped working within 1 month and their warranty card is of no use.. It automatically stopped working.,1.0 out of 5 stars
Reviewed in India on 23 December 2020,karthik a.,Good product,Good product. Very Minor to no issues so far. Good at its price point. Good sound quality. Decent noise cancellation.,5.0 out of 5 stars
Reviewed in India on 21 January 2021,Hari,Superb product,Superb product with excellent bass quality thank you Amazon for a faster delivery. Every body should try this product,4.0 out of 5 stars
Reviewed in India on 13 December 2020,Ayush k.,Good Earphones,The earphones are good and so the audio quality but you have to compromise from bass.,4.0 out of 5 stars
Reviewed in India on 2 March 2021,Bhagat,Excellent product,Very nice product at a comfortable price.,5.0 out of 5 stars
Reviewed in India on 17 October 2020,Singh,drop price 200,"i bought in 1199 , this time price 899",4.0 out of 5 stars
Reviewed in India on 27 October 2020,Subramanium Essaki,Totally satisfied 😊,Totally satisfied 😊,5.0 out of 5 stars
Reviewed in India on 11 July 2020,Keerthana J,Waste product,Don't buy it..it stopped working in just 1 month..,1.0 out of 5 stars
Reviewed in India on 5 October 2019,Ashutosh,Not aseq,It's left earbud have low sound. Hearts using it as for long time,2.0 out of 5 stars
Reviewed in India on 28 September 2020,Sandeep Tambe,Awesome sound,Awesome sound quality as mentioned in item description. HD & crystal clear sound. Really good.5 stars,5.0 out of 5 stars
Reviewed in India on 8 February 2021,Deependra yadav,Nice one in this price range,In this price range the headphone is so so good. Base and sound quality is also so good.,5.0 out of 5 stars
Reviewed in India on 10 December 2020,Amazon Customer,"Killer red, nice product",Product quality and the sound quality is actually great. Bass is wonderful. Loud and clear voice. Red variant is stunning and a killer,5.0 out of 5 stars
Reviewed in India on 15 December 2020,Tharunkumar,Super,Product that is boult earphones are very good for that price but the only default is to increase bass sound. Other wise the is so nice,5.0 out of 5 stars
Reviewed in India on 30 December 2020,Amazon Customer,Best one in this budget.,I bought this to edit videos. Wanted a low budget but a good earphone. This does the job really well.. The build quality is great.,5.0 out of 5 stars
Reviewed in India on 10 January 2021,Bhavesh,They're good,"Build quality is nice, they sound awesome and base is up to mark. Been using these for a few months and don't really have any compain.",5.0 out of 5 stars
Reviewed in India on 4 December 2020,Bharath Raj D,3.5mm audio jack,"3.5 MM audiojack is not perfect. While place the phone in pocket then automatically the headset get out from audio port of mobile...,,",2.0 out of 5 stars
Reviewed in India on 10 February 2021,Nitin,Worth IT!,"The product is amazing and value for money. Buds are comfortable and light, super flexible to use while running and gyming. Loved IT!!",5.0 out of 5 stars
Reviewed in India on 19 October 2020,Sham Robinson V,Perfect Features And Perfect For Me.,Sound Quality Is Good.. Noise Cancelling Is Better.. Bass Is Awesome.. Overall Superb Earphone.,5.0 out of 5 stars
Reviewed in India on 6 October 2020,Shashilata,Nice product,The sound quality is good but the bass and noise cancellation can be improved but overall it is a good product and I would recommend buying it,4.0 out of 5 stars
Reviewed in India on 20 January 2021,samali,Not good sounds quality,It's a 3rd class product dont buy sounds quality not good no noise cancelation.... Go and buy bolte 242 in tata cliq same mrp,1.0 out of 5 stars
Reviewed in India on 29 January 2021,Marshel Renold,Proper wired earphones for greater prize,Worth for the price which is of... And really liked the noise cancellation.. sound quality wise it's good...,5.0 out of 5 stars
Reviewed in India on 10 March 2021,Kunal singh,Very good product,Good sound quality and bass quality. Also good with noise cancellation.. Value for money,4.0 out of 5 stars
Reviewed in India on 2 January 2021,Himanshu bhatt,Sound and bass where to good at this price,The sound quality was so good and as well as bass quality is also good.. Value for money,5.0 out of 5 stars
Reviewed in India on 23 December 2020,@raj,Good for the amount you pay,The base quality is poor yet the sound and clarity of the audio is good and worth the penny.,4.0 out of 5 stars
Reviewed in India on 10 October 2020,Amazon Customer,Don't buy this product,Dont buy it .. just within one month one side stopped working.. cheaper products last longer than this,1.0 out of 5 stars
Reviewed in India on 21 October 2020,Manasa D.,Low Wire quality,Sound quality and bass is okay for this pricing but wire quality is too low..,3.0 out of 5 stars
Reviewed in India on 9 September 2020,Saiganesh,Received wrong color,"Received blue instead of black color , the build quality and sound is awesome.bass quality is as claimed , overall good product.",3.0 out of 5 stars
Reviewed in India on 29 December 2020,Micaiah,Go for it,Nice product totally satisfied. Value for money,5.0 out of 5 stars
Reviewed in India on 26 August 2020,Nivin Philip Thomas,Nice product,A little trouble balancing problems at high volume,4.0 out of 5 stars
Reviewed in India on 17 October 2020,SABARISHWARAN G,Worth for money,"Everything is perfect like sound quality , noise cancellation and bass quality ... Sometimes it may take a bit to connect wirh your mobile ..",4.0 out of 5 stars
Reviewed in India on 8 January 2021,Sachin Arya,Try to avoid these earphones,Sound quality is very poor,1.0 out of 5 stars
Reviewed in India on 2 March 2021,Tanmay Vishe,Value for Money,Audio quality and build quality is great.. Value for money!,5.0 out of 5 stars
Reviewed in India on 25 February 2021,SARIM A.,Best earphone in this price range.,"One of the best earphones I ever bought. Sound quality, Bass, look and wire everything is awesome. Very comfortable and light weight.",5.0 out of 5 stars
Reviewed in India on 12 December 2020,Pawan Dubey,Better that it's price...,It's one of the best product I got and it is way better than it's price.. It has very powerful bass as well as clear vocal audio.,5.0 out of 5 stars
Reviewed in India on 1 February 2021,Xyz,After 2 months it's dumb no value for money,Worst product .after 2 months of purchase head phones are dumb. It's better to buy road side head phones is better quality then boult,1.0 out of 5 stars
Reviewed in India on 9 January 2021,Dhruv,Superb headphone,"Superb quality, superb sound, soothing sound.",5.0 out of 5 stars
Reviewed in India on 30 October 2020,Sanjay Bhatia,Good,Great quality. Sound is good. Not so loud.,4.0 out of 5 stars
Reviewed in India on 9 January 2021,Krishnendu Dalui,Average,Product is good. But sometimes it doesn't connect to the device properly and no audio on right ear.,4.0 out of 5 stars
Reviewed in India on 29 September 2020,chanderbhan,great and fab. in this cost you never buy this quality of sound,"Sound is good , these earphone are good except one thing and this earphones are awesome Best earphones. Awesome sound & bass. Value for Money.",5.0 out of 5 stars
Reviewed in India on 11 February 2021,Gireesh,Sounds good.,"I buy this product August-24-2020. Rate:-350+40=390/-. Sound quality is good,but base is normal. Otherwise good.",4.0 out of 5 stars
Reviewed in India on 25 January 2021,rituparna,Great product,"Its just wow. On everything,sound quality bass,charging and battery.. go for it.. Great value for money",5.0 out of 5 stars
Reviewed in India on 19 October 2020,himangsu,Value for money,Overall its a good product. Build is robust. Good battery life. Bass quality could have been little better.,4.0 out of 5 stars
Reviewed in India on 13 October 2020,Vishal,Average sound quality,Average sound quality. Disappointed with bass. Fits well in the ears. Without ear grips also it does not come out of ears.,3.0 out of 5 stars
Reviewed in India on 19 September 2020,Piyush kumawat,Mindboulting😀,Best quality product in this price range. Sound quality is amazing. 100% recommend it. Don't think twice just buy it.,5.0 out of 5 stars
Reviewed in India on 2 July 2020,Amazon Customer,Best thing to purchase in this price,Best thing to purchase in this range....bass is too good just loving these ear buds,5.0 out of 5 stars
Reviewed in India on 19 August 2020,Mohammed Saddam,SOUND=BOULT,If you want to know what's sound then Just Grab on the BOULT EARPHONES,5.0 out of 5 stars
Reviewed in India on 10 February 2021,Saurabh bhardwaj,Great product,Great product in this price range fully impressed with the sound quality and build quality great work boult audio👍,5.0 out of 5 stars
Reviewed in India on 17 October 2020,Deepak Vishwakarma,the real hands use,"i like the product , overall the package is good. i have to find some issue when connecting to devices, sometimes it takes more than 30 sec.",4.0 out of 5 stars
Reviewed in India on 18 October 2020,A,Amazing product,Worth the price of the product. Amazing sound and looks great 👍,4.0 out of 5 stars
Reviewed in India on 8 September 2020,Prerna Pal,Must buy product,Design was very unique and the colour is also very good. Got the product on time and the packaging was nice. Sound quality is amazing.,5.0 out of 5 stars
Reviewed in India on 9 October 2020,Aditi,"Value for money, worth to buy",Product is very nice and most importantly it has 1 year warranty,5.0 out of 5 stars
Reviewed in India on 21 December 2020,DIVYANSHU GUPTA,Not much good,"Too much loudness....no base, not much recommend..",3.0 out of 5 stars
Reviewed in India on 9 March 2021,Akshay,1 speaker gone in a month,The headset has stopped working in less than a month. Only one speaker working now.,1.0 out of 5 stars
Reviewed in India on 2 July 2020,KULDIP SHAHARE,I love it...,Treble is low otherwise nice product.. Bass awesome. build quality very good. Treble thoda aur mil jata to bahot achha hota.,4.0 out of 5 stars
Reviewed in India on 18 September 2020,Abhi mondal,"Quality very cheap , Don't buy this",Sound quality very good bt product quality very bad 🙂 don't buy this,5.0 out of 5 stars
Reviewed in India on 11 September 2020,Kunal M.,Sound quality is superb.,The product is very nice and comfortable. It is much better than my expectation. The sound quality and bass of this Boult earphone is excellent.,5.0 out of 5 stars
Reviewed in India on 6 October 2020,Sushmita Worlikar,Best earphone I have,"Its budget friendly earphones which gives you good sound quality, noise cancelation and extra bass",5.0 out of 5 stars
Reviewed in India on 28 October 2020,Amal.P.V,Killer headphones,"For this price range this is a killer headphones. The location of mic is little bit odd however, it does the job perfectly.",5.0 out of 5 stars
Reviewed in India on 22 December 2020,Vinod Bhargav,Awesome,Super Quality and Sound,4.0 out of 5 stars
Reviewed in India on 10 December 2020,Kathirvel K,Good,I like this product. Because the sound and base quality is really good. Still working in good condition. The wire quality also good.,4.0 out of 5 stars
Reviewed in India on 4 February 2021,Saurabh Kumar,Sound quality and bass quality,Sound quality is so good and bass quality every time Osm.. design this headphone nice..I feel so happy.... Amazon purchase this item,5.0 out of 5 stars
Reviewed in India on 6 February 2021,Swastik Sahu,Worth the money,I have been using it for last 7 days and it's worth it till date. Bass is little extra but build quality and looks easily balance it,4.0 out of 5 stars
